entrez	symbol	CMPO
2950	GSTP1	CMPO:0000319
2954	GSTZ1	CMPO:0000318
2960	GTF2E1	CMPO:0000182
2967	GTF2H3	CMPO:0000318
2967	GTF2H3	CMPO:0000319
2969	GTF2I	CMPO:0000213
2969	GTF2I	CMPO:0000157
2972	BRF1	CMPO:0000329
2975	GTF3C1	CMPO:0000182
2976	GTF3C2	CMPO:0000318
29760	BLNK	CMPO:0000182
29763	PACSIN3	CMPO:0000346
29765	TMOD4	CMPO:0000083
29765	TMOD4	CMPO:0000318
2977	GUCY1A2	CMPO:0000318
29775	CARD10	CMPO:0000077
2978	GUCA1A	CMPO:0000318
29785	CYP2S1	CMPO:0000182
29785	CYP2S1	CMPO:0000345
2980	GUCA2A	CMPO:0000105
2984	GUCY2C	CMPO:0000236
2984	GUCY2C	CMPO:0000157
29841	GRHL1	CMPO:0000318
29842	TFCP2L1	CMPO:0000318
29843	SENP1	CMPO:0000140
29843	SENP1	CMPO:0000318
29851	ICOS	CMPO:0000346
29855	UBN1	CMPO:0000345
29882	ANAPC2	CMPO:0000307
29882	ANAPC2	CMPO:0000202
29882	ANAPC2	CMPO:0000157
29882	ANAPC2	CMPO:0000326
29883	CNOT7	CMPO:0000236
29890	RBM15B	CMPO:0000246
29890	RBM15B	CMPO:0000182
29890	RBM15B	CMPO:0000319
29893	PSMC3IP	CMPO:0000319
29894	CPSF1	CMPO:0000241
2990	GUSB	CMPO:0000071
2990	GUSB	CMPO:0000345
29904	EEF2K	CMPO:0000319
29904	EEF2K	CMPO:0000318
29906	ST8SIA5	CMPO:0000318
29909	GPR171	CMPO:0000237
29911	HOOK2	CMPO:0000318
29915	HCFC2	CMPO:0000318
29915	HCFC2	CMPO:0000319
2992	GYG1	CMPO:0000319
2992	GYG1	CMPO:0000318
29926	GMPPA	CMPO:0000319
29927	SEC61A1	CMPO:0000345
29927	SEC61A1	CMPO:0000182
29927	SEC61A1	CMPO:0000236
29941	PKN3	CMPO:0000318
29941	PKN3	CMPO:0000246
29941	PKN3	CMPO:0000213
29945	ANAPC4	CMPO:0000202
29945	ANAPC4	CMPO:0000348
29945	ANAPC4	CMPO:0000307
29948	OSGIN1	CMPO:0000182
29949	IL19	CMPO:0000345
29950	SERTAD1	CMPO:0000318
29959	NRBP1	CMPO:0000030
29966	STRN3	CMPO:0000182
29968	PSAT1	CMPO:0000319
29968	PSAT1	CMPO:0000362
29979	UBQLN1	CMPO:0000030
2998	GYS2	CMPO:0000319
29985	SLC39A3	CMPO:0000182
29985	SLC39A3	CMPO:0000246
29986	SLC39A2	CMPO:0000182
29988	SLC2A8	CMPO:0000202
29988	SLC2A8	CMPO:0000345
29988	SLC2A8	CMPO:0000307
29988	SLC2A8	CMPO:0000348
29992	PILRA	CMPO:0000318
29992	PILRA	CMPO:0000319
29993	NA	CMPO:0000318
29995	LMCD1	CMPO:0000182
3000	GUCY2D	CMPO:0000319
3001	GZMA	CMPO:0000157
3001	GZMA	CMPO:0000326
3001	GZMA	CMPO:0000319
3009	HIST1H1B	CMPO:0000318
3009	HIST1H1B	CMPO:0000182
301	ANXA1	CMPO:0000346
302	ANXA2	CMPO:0000318
302	ANXA2	CMPO:0000319
3028	HSD17B10	CMPO:0000071
3028	HSD17B10	CMPO:0000182
3030	HADHA	CMPO:0000319
3030	HADHA	CMPO:0000318
3038	HAS3	CMPO:0000318
3038	HAS3	CMPO:0000182
3038	HAS3	CMPO:0000345
3038	HAS3	CMPO:0000319
3054	HCFC1	CMPO:0000213
3054	HCFC1	CMPO:0000157
3054	HCFC1	CMPO:0000326
3065	HDAC1	CMPO:0000329
3065	HDAC1	CMPO:0000182
307	ANXA4	CMPO:0000083
308	ANXA5	CMPO:0000318
3081	HGD	CMPO:0000318
3081	HGD	CMPO:0000319
3081	HGD	CMPO:0000345
30812	SOX8	CMPO:0000346
30812	SOX8	CMPO:0000318
30814	PLA2G2E	CMPO:0000129
30815	ST6GALNAC6	CMPO:0000318
30816	ERVW-1	CMPO:0000030
30816	ERVW-1	CMPO:0000319
30817	ADGRE2	CMPO:0000345
3082	HGF	CMPO:0000361
30827	CXXC1	CMPO:0000140
30833	NT5C	CMPO:0000318
30833	NT5C	CMPO:0000319
30835	CD209	CMPO:0000318
3084	NRG1	CMPO:0000318
30845	EHD3	CMPO:0000318
30845	EHD3	CMPO:0000241
30846	EHD2	CMPO:0000213
30849	PIK3R4	CMPO:0000318
30849	PIK3R4	CMPO:0000319
30851	TAX1BP3	CMPO:0000345
3087	HHEX	CMPO:0000105
3087	HHEX	CMPO:0000182
3087	HHEX	CMPO:0000083
3091	HIF1A	CMPO:0000319
3092	HIP1	CMPO:0000318
3093	UBE2K	CMPO:0000030
3094	HINT1	CMPO:0000318
3098	HK1	CMPO:0000157
3099	HK2	CMPO:0000236
3104	ZBTB48	CMPO:0000241
3107	HLA-C	CMPO:0000318
311	ANXA11	CMPO:0000213
3113	HLA-DPA1	CMPO:0000213
3115	HLA-DPB1	CMPO:0000105
3117	HLA-DQA1	CMPO:0000348
3117	HLA-DQA1	CMPO:0000307
3117	HLA-DQA1	CMPO:0000213
3117	HLA-DQA1	CMPO:0000157
3117	HLA-DQA1	CMPO:0000326
3123	HLA-DRB1	CMPO:0000182
3123	HLA-DRB1	CMPO:0000236
3123	HLA-DRB1	CMPO:0000237
3123	HLA-DRB1	CMPO:0000318
3133	HLA-E	CMPO:0000157
3141	HLCS	CMPO:0000202
3141	HLCS	CMPO:0000241
3146	HMGB1	CMPO:0000318
3146	HMGB1	CMPO:0000030
3150	HMGN1	CMPO:0000182
317	APAF1	CMPO:0000318
3176	HNMT	CMPO:0000213
3176	HNMT	CMPO:0000157
3178	HNRNPA1	CMPO:0000362
3178	HNRNPA1	CMPO:0000319
3178	HNRNPA1	CMPO:0000241
3178	HNRNPA1	CMPO:0000346
3178	HNRNPA1	CMPO:0000118
3178	HNRNPA1	CMPO:0000318
3181	HNRNPA2B1	CMPO:0000319
3183	HNRNPC	CMPO:0000182
3184	HNRNPD	CMPO:0000236
3189	HNRNPH3	CMPO:0000318
3190	HNRNPK	CMPO:0000182
3191	HNRNPL	CMPO:0000182
319100	TAAR6	CMPO:0000182
3192	HNRNPU	CMPO:0000362
3192	HNRNPU	CMPO:0000345
3192	HNRNPU	CMPO:0000182
32	ACACB	CMPO:0000318
3219	HOXB9	CMPO:0000030
3239	HOXD13	CMPO:0000030
3240	HP	CMPO:0000319
3248	HPGD	CMPO:0000319
326	AIRE	CMPO:0000318
3263	HPX	CMPO:0000030
3265	HRAS	CMPO:0000318
3273	HRG	CMPO:0000318
3275	PRMT2	CMPO:0000182
3281	HSBP1	CMPO:0000157
3284	HSD3B2	CMPO:0000319
3284	HSD3B2	CMPO:0000318
3292	HSD17B1	CMPO:0000318
3292	HSD17B1	CMPO:0000319
3295	HSD17B4	CMPO:0000319
3295	HSD17B4	CMPO:0000318
330	BIRC3	CMPO:0000030
3300	DNAJB2	CMPO:0000241
3308	HSPA4	CMPO:0000319
331	XIAP	CMPO:0000318
3310	HSPA6	CMPO:0000182
3315	HSPB1	CMPO:0000182
3315	HSPB1	CMPO:0000318
3326	HSP90AB1	CMPO:0000319
3329	HSPD1	CMPO:0000318
3337	DNAJB1	CMPO:0000246
3338	DNAJC4	CMPO:0000318
3338	DNAJC4	CMPO:0000319
3350	HTR1A	CMPO:0000030
3351	HTR1B	CMPO:0000344
3351	HTR1B	CMPO:0000348
3351	HTR1B	CMPO:0000202
3351	HTR1B	CMPO:0000030
3351	HTR1B	CMPO:0000318
3351	HTR1B	CMPO:0000213
3352	HTR1D	CMPO:0000030
3354	HTR1E	CMPO:0000318
3357	HTR2B	CMPO:0000346
3357	HTR2B	CMPO:0000318
3359	HTR3A	CMPO:0000345
3359	HTR3A	CMPO:0000030
3360	HTR4	CMPO:0000346
3361	HTR5A	CMPO:0000345
3361	HTR5A	CMPO:0000157
3361	HTR5A	CMPO:0000213
3362	HTR6	CMPO:0000318
3362	HTR6	CMPO:0000319
3371	TNC	CMPO:0000202
3371	TNC	CMPO:0000241
3371	TNC	CMPO:0000345
3376	IARS	CMPO:0000326
3376	IARS	CMPO:0000157
3385	ICAM3	CMPO:0000202
338557	FFAR4	CMPO:0000318
338567	KCNK18	CMPO:0000213
338567	KCNK18	CMPO:0000348
338567	KCNK18	CMPO:0000326
338567	KCNK18	CMPO:0000345
338567	KCNK18	CMPO:0000157
3386	ICAM4	CMPO:0000182
338674	OR5F1	CMPO:0000318
339	APOBEC1	CMPO:0000105
339451	KLHL17	CMPO:0000319
339451	KLHL17	CMPO:0000318
3397	ID1	CMPO:0000318
339829	CCDC39	CMPO:0000361
3399	ID3	CMPO:0000030
34	ACADM	CMPO:0000237
34	ACADM	CMPO:0000318
340205	TREML1	CMPO:0000140
340205	TREML1	CMPO:0000318
340371	NRBP2	CMPO:0000362
340485	ACER2	CMPO:0000319
340485	ACER2	CMPO:0000246
340665	CYP26C1	CMPO:0000345
340719	NANOS1	CMPO:0000318
341416	OR6C2	CMPO:0000241
341416	OR6C2	CMPO:0000318
341416	OR6C2	CMPO:0000319
341567	H1FNT	CMPO:0000328
341567	H1FNT	CMPO:0000318
341567	H1FNT	CMPO:0000319
3417	IDH1	CMPO:0000213
3417	IDH1	CMPO:0000318
3418	IDH2	CMPO:0000318
3420	IDH3B	CMPO:0000362
3420	IDH3B	CMPO:0000346
3421	IDH3G	CMPO:0000241
342357	ZKSCAN2	CMPO:0000241
3425	IDUA	CMPO:0000318
342979	PALM3	CMPO:0000030
343	AQP8	CMPO:0000140
3431	SP110	CMPO:0000318
3433	IFIT2	CMPO:0000318
343450	KCNT2	CMPO:0000348
343450	KCNT2	CMPO:0000213
343450	KCNT2	CMPO:0000307
344018	FIGLA	CMPO:0000362
344018	FIGLA	CMPO:0000318
3441	IFNA4	CMPO:0000236
3441	IFNA4	CMPO:0000319
3441	IFNA4	CMPO:0000237
3445	IFNA8	CMPO:0000077
3449	IFNA16	CMPO:0000182
345	APOC3	CMPO:0000318
345	APOC3	CMPO:0000345
345	APOC3	CMPO:0000236
3454	IFNAR1	CMPO:0000318
3454	IFNAR1	CMPO:0000319
3456	IFNB1	CMPO:0000318
3456	IFNB1	CMPO:0000319
3459	IFNGR1	CMPO:0000345
3459	IFNGR1	CMPO:0000346
3460	IFNGR2	CMPO:0000318
3467	IFNW1	CMPO:0000156
3467	IFNW1	CMPO:0000348
3467	IFNW1	CMPO:0000157
3467	IFNW1	CMPO:0000307
3467	IFNW1	CMPO:0000030
3467	IFNW1	CMPO:0000318
347148	QRFP	CMPO:0000157
3475	IFRD1	CMPO:0000030
3476	IGBP1	CMPO:0000140
347733	TUBB2B	CMPO:0000318
347734	SLC35B2	CMPO:0000182
347902	AMIGO2	CMPO:0000182
3480	IGF1R	CMPO:0000319
348180	CTU2	CMPO:0000319
348180	CTU2	CMPO:0000318
348235	SKA2	CMPO:0000348
348235	SKA2	CMPO:0000305
348235	SKA2	CMPO:0000202
348235	SKA2	CMPO:0000156
348235	SKA2	CMPO:0000326
348235	SKA2	CMPO:0000362
348235	SKA2	CMPO:0000307
348235	SKA2	CMPO:0000213
348235	SKA2	CMPO:0000157
348235	SKA2	CMPO:0000182
3485	IGFBP2	CMPO:0000182
3488	IGFBP5	CMPO:0000182
3489	IGFBP6	CMPO:0000182
3490	IGFBP7	CMPO:0000118
3491	CYR61	CMPO:0000305
3491	CYR61	CMPO:0000052
349667	RTN4RL2	CMPO:0000071
3508	IGHMBP2	CMPO:0000030
351	APP	CMPO:0000318
353134	LCE1D	CMPO:0000140
353174	ZACN	CMPO:0000319
353174	ZACN	CMPO:0000318
353345	GPR141	CMPO:0000318
353345	GPR141	CMPO:0000345
354	KLK3	CMPO:0000346
3550	IK	CMPO:0000030
3550	IK	CMPO:0000156
3550	IK	CMPO:0000348
3550	IK	CMPO:0000202
3550	IK	CMPO:0000182
3550	IK	CMPO:0000157
3553	IL1B	CMPO:0000318
3554	IL1R1	CMPO:0000318
3556	IL1RAP	CMPO:0000318
3559	IL2RA	CMPO:0000030
3560	NA	CMPO:0000319
3561	IL2RG	CMPO:0000318
3566	IL4R	CMPO:0000157
3566	IL4R	CMPO:0000213
3568	NA	CMPO:0000318
3575	IL7R	CMPO:0000346
3576	CXCL8	CMPO:0000202
358	AQP1	CMPO:0000345
3581	IL9R	CMPO:0000319
3587	IL10RA	CMPO:0000346
3587	IL10RA	CMPO:0000307
3587	IL10RA	CMPO:0000157
3588	IL10RB	CMPO:0000318
3595	IL12RB2	CMPO:0000346
3595	IL12RB2	CMPO:0000318
3597	IL13RA1	CMPO:0000346
3598	IL13RA2	CMPO:0000318
3604	TNFRSF9	CMPO:0000319
3604	TNFRSF9	CMPO:0000318
3605	IL17A	CMPO:0000182
3605	IL17A	CMPO:0000361
3606	IL18	CMPO:0000182
361	AQP4	CMPO:0000237
3611	ILK	CMPO:0000241
3612	IMPA1	CMPO:0000105
3615	IMPDH2	CMPO:0000319
3615	IMPDH2	CMPO:0000318
3615	IMPDH2	CMPO:0000246
3619	INCENP	CMPO:0000202
3619	INCENP	CMPO:0000182
3619	INCENP	CMPO:0000156
3619	INCENP	CMPO:0000213
3619	INCENP	CMPO:0000157
3619	INCENP	CMPO:0000326
3621	ING1	CMPO:0000318
3623	INHA	CMPO:0000305
3623	INHA	CMPO:0000052
3624	INHBA	CMPO:0000318
3624	INHBA	CMPO:0000140
3624	INHBA	CMPO:0000157
3624	INHBA	CMPO:0000326
3624	INHBA	CMPO:0000213
3632	INPP5A	CMPO:0000030
3635	INPP5D	CMPO:0000318
3646	EIF3E	CMPO:0000077
3651	PDX1	CMPO:0000318
3655	NA	CMPO:0000213
3659	IRF1	CMPO:0000077
3661	IRF3	CMPO:0000128
3662	IRF4	CMPO:0000345
3664	IRF6	CMPO:0000318
3667	IRS1	CMPO:0000182
3669	ISG20	CMPO:0000030
3672	ITGA1	CMPO:0000345
3672	ITGA1	CMPO:0000077
3674	ITGA2B	CMPO:0000345
3675	ITGA3	CMPO:0000140
3675	ITGA3	CMPO:0000318
3676	ITGA4	CMPO:0000140
368	ABCC6	CMPO:0000319
368	ABCC6	CMPO:0000318
3685	ITGAV	CMPO:0000346
3685	ITGAV	CMPO:0000236
3685	ITGAV	CMPO:0000345
3685	ITGAV	CMPO:0000318
3685	ITGAV	CMPO:0000319
3688	ITGB1	CMPO:0000346
3689	ITGB2	CMPO:0000345
3689	ITGB2	CMPO:0000318
3690	ITGB3	CMPO:0000345
3692	EIF6	CMPO:0000241
3693	ITGB5	CMPO:0000236
3693	ITGB5	CMPO:0000237
3693	ITGB5	CMPO:0000319
3695	ITGB7	CMPO:0000318
3696	ITGB8	CMPO:0000345
3698	ITIH2	CMPO:0000318
37	ACADVL	CMPO:0000030
37	ACADVL	CMPO:0000318
37	ACADVL	CMPO:0000213
37	ACADVL	CMPO:0000346
3702	ITK	CMPO:0000340
3702	ITK	CMPO:0000030
3706	ITPKA	CMPO:0000083
3708	ITPR1	CMPO:0000157
3708	ITPR1	CMPO:0000348
3708	ITPR1	CMPO:0000326
3709	ITPR2	CMPO:0000319
3709	ITPR2	CMPO:0000318
3710	ITPR3	CMPO:0000345
3713	IVL	CMPO:0000182
3713	IVL	CMPO:0000305
3713	IVL	CMPO:0000030
3714	JAG2	CMPO:0000348
3714	JAG2	CMPO:0000030
3714	JAG2	CMPO:0000156
3714	JAG2	CMPO:0000182
3714	JAG2	CMPO:0000345
3714	JAG2	CMPO:0000307
3714	JAG2	CMPO:0000157
3714	JAG2	CMPO:0000326
3716	JAK1	CMPO:0000030
3717	JAK2	CMPO:0000319
3717	JAK2	CMPO:0000318
3718	JAK3	CMPO:0000345
372	ARCN1	CMPO:0000030
372	ARCN1	CMPO:0000182
372	ARCN1	CMPO:0000319
372	ARCN1	CMPO:0000318
3720	JARID2	CMPO:0000140
3720	JARID2	CMPO:0000030
3725	JUN	CMPO:0000318
3727	JUND	CMPO:0000105
373	TRIM23	CMPO:0000346
373	TRIM23	CMPO:0000318
374291	NDUFS7	CMPO:0000236
374654	KIF7	CMPO:0000318
374907	B3GNT8	CMPO:0000346
374946	DRAXIN	CMPO:0000182
375	ARF1	CMPO:0000182
375056	MIA3	CMPO:0000140
3755	KCNG1	CMPO:0000318
3756	KCNH1	CMPO:0000346
375611	SLC26A5	CMPO:0000318
3763	KCNJ6	CMPO:0000202
3763	KCNJ6	CMPO:0000157
3763	KCNJ6	CMPO:0000326
3763	KCNJ6	CMPO:0000348
3763	KCNJ6	CMPO:0000030
3763	KCNJ6	CMPO:0000156
3765	KCNJ9	CMPO:0000318
377	ARF3	CMPO:0000318
3772	KCNJ15	CMPO:0000345
377630	USP17L2	CMPO:0000362
3778	KCNMA1	CMPO:0000236
378	ARF4	CMPO:0000241
378	ARF4	CMPO:0000318
3780	KCNN1	CMPO:0000157
3780	KCNN1	CMPO:0000345
3783	KCNN4	CMPO:0000030
3783	KCNN4	CMPO:0000318
3783	KCNN4	CMPO:0000326
3783	KCNN4	CMPO:0000213
3783	KCNN4	CMPO:0000319
3783	KCNN4	CMPO:0000157
3783	KCNN4	CMPO:0000348
3783	KCNN4	CMPO:0000202
3785	KCNQ2	CMPO:0000318
3785	KCNQ2	CMPO:0000319
3787	KCNS1	CMPO:0000318
3795	KHK	CMPO:0000318
3795	KHK	CMPO:0000319
3796	KIF2A	CMPO:0000326
3796	KIF2A	CMPO:0000307
3796	KIF2A	CMPO:0000157
3796	KIF2A	CMPO:0000348
3796	KIF2A	CMPO:0000213
3797	KIF3C	CMPO:0000140
3798	KIF5A	CMPO:0000237
3798	KIF5A	CMPO:0000236
3801	KIFC3	CMPO:0000346
3801	KIFC3	CMPO:0000307
3801	KIFC3	CMPO:0000213
3801	KIFC3	CMPO:0000157
3801	KIFC3	CMPO:0000326
3801	KIFC3	CMPO:0000348
3802	KIR2DL1	CMPO:0000105
3802	KIR2DL1	CMPO:0000319
3805	NA	CMPO:0000318
3811	KIR3DL1	CMPO:0000318
3814	KISS1	CMPO:0000318
3815	KIT	CMPO:0000182
3815	KIT	CMPO:0000319
3815	KIT	CMPO:0000318
382	ARF6	CMPO:0000318
3823	KLRC3	CMPO:0000182
3827	KNG1	CMPO:0000318
3827	KNG1	CMPO:0000319
383	ARG1	CMPO:0000318
3832	KIF11	CMPO:0000344
3832	KIF11	CMPO:0000202
3832	KIF11	CMPO:0000182
3832	KIF11	CMPO:0000156
3833	KIFC1	CMPO:0000241
3833	KIFC1	CMPO:0000318
3833	KIFC1	CMPO:0000213
3833	KIFC1	CMPO:0000157
3833	KIFC1	CMPO:0000326
3834	NA	CMPO:0000318
3835	KIF22	CMPO:0000346
3835	KIF22	CMPO:0000157
3835	KIF22	CMPO:0000318
3835	KIF22	CMPO:0000329
3835	KIF22	CMPO:0000213
3835	KIF22	CMPO:0000326
3837	KPNB1	CMPO:0000182
3845	KRAS	CMPO:0000318
3852	KRT5	CMPO:0000213
3858	KRT10	CMPO:0000182
3858	KRT10	CMPO:0000140
3860	KRT13	CMPO:0000182
3860	KRT13	CMPO:0000246
387	RHOA	CMPO:0000236
387	RHOA	CMPO:0000182
3872	KRT17	CMPO:0000318
387357	THEMIS	CMPO:0000318
387357	THEMIS	CMPO:0000319
387496	RASL11A	CMPO:0000157
387496	RASL11A	CMPO:0000213
3875	KRT18	CMPO:0000140
3875	KRT18	CMPO:0000362
388	RHOB	CMPO:0000318
389	RHOC	CMPO:0000319
389421	LIN28B	CMPO:0000241
3895	NA	CMPO:0000361
3897	L1CAM	CMPO:0000318
3897	L1CAM	CMPO:0000346
3897	L1CAM	CMPO:0000319
3908	LAMA2	CMPO:0000182
390874	ONECUT3	CMPO:0000118
391190	OR2L8	CMPO:0000318
391192	OR2L3	CMPO:0000326
391192	OR2L3	CMPO:0000345
391192	OR2L3	CMPO:0000157
3912	LAMB1	CMPO:0000182
3915	LAMC1	CMPO:0000202
3915	LAMC1	CMPO:0000157
3915	LAMC1	CMPO:0000030
3918	LAMC2	CMPO:0000182
392	ARHGAP1	CMPO:0000346
392	ARHGAP1	CMPO:0000182
3920	LAMP2	CMPO:0000182
392255	GDF6	CMPO:0000319
3929	LBP	CMPO:0000213
3929	LBP	CMPO:0000241
3931	LCAT	CMPO:0000182
3932	LCK	CMPO:0000213
3932	LCK	CMPO:0000157
3932	LCK	CMPO:0000326
3932	LCK	CMPO:0000030
3945	LDHB	CMPO:0000318
3945	LDHB	CMPO:0000319
3949	LDLR	CMPO:0000345
395	ARHGAP6	CMPO:0000346
3953	LEPR	CMPO:0000346
3954	LETM1	CMPO:0000318
3954	LETM1	CMPO:0000182
3954	LETM1	CMPO:0000118
3954	LETM1	CMPO:0000319
3959	LGALS3BP	CMPO:0000241
396	ARHGDIA	CMPO:0000346
3965	LGALS9	CMPO:0000318
3983	ABLIM1	CMPO:0000157
3983	ABLIM1	CMPO:0000246
3983	ABLIM1	CMPO:0000348
3983	ABLIM1	CMPO:0000182
3984	LIMK1	CMPO:0000213
3984	LIMK1	CMPO:0000157
3984	LIMK1	CMPO:0000326
3984	LIMK1	CMPO:0000318
3990	LIPC	CMPO:0000318
3990	LIPC	CMPO:0000319
3991	LIPE	CMPO:0000157
3991	LIPE	CMPO:0000030
3993	LLGL2	CMPO:0000071
3993	LLGL2	CMPO:0000346
3995	FADS3	CMPO:0000182
399823	FOXI2	CMPO:0000318
40	ASIC2	CMPO:0000182
4000	LMNA	CMPO:0000182
4001	LMNB1	CMPO:0000182
4005	LMO2	CMPO:0000241
4005	LMO2	CMPO:0000182
401	PHOX2A	CMPO:0000345
4012	LNPEP	CMPO:0000182
401505	TOMM5	CMPO:0000319
401505	TOMM5	CMPO:0000241
4017	LOXL2	CMPO:0000182
4017	LOXL2	CMPO:0000319
402	ARL2	CMPO:0000318
4023	LPL	CMPO:0000182
4035	LRP1	CMPO:0000157
4035	LRP1	CMPO:0000348
4035	LRP1	CMPO:0000213
4035	LRP1	CMPO:0000326
4036	LRP2	CMPO:0000318
4038	LRP4	CMPO:0000319
4038	LRP4	CMPO:0000318
4040	LRP6	CMPO:0000318
4041	LRP5	CMPO:0000241
4041	LRP5	CMPO:0000213
4041	LRP5	CMPO:0000348
4041	LRP5	CMPO:0000202
4043	LRPAP1	CMPO:0000318
4045	LSAMP	CMPO:0000346
4045	LSAMP	CMPO:0000318
4050	LTB	CMPO:0000318
4051	CYP4F3	CMPO:0000077
4052	LTBP1	CMPO:0000319
4052	LTBP1	CMPO:0000318
4055	LTBR	CMPO:0000030
4057	LTF	CMPO:0000182
4058	LTK	CMPO:0000318
4058	LTK	CMPO:0000319
4061	LY6E	CMPO:0000182
4067	LYN	CMPO:0000182
4067	LYN	CMPO:0000319
4070	TACSTD2	CMPO:0000318
4074	M6PR	CMPO:0000326
4074	M6PR	CMPO:0000157
4074	M6PR	CMPO:0000213
4074	M6PR	CMPO:0000346
4076	CAPRIN1	CMPO:0000182
4077	NBR1	CMPO:0000318
4077	NBR1	CMPO:0000030
4085	MAD2L1	CMPO:0000157
4085	MAD2L1	CMPO:0000156
4085	MAD2L1	CMPO:0000213
4085	MAD2L1	CMPO:0000326
4085	MAD2L1	CMPO:0000182
4087	SMAD2	CMPO:0000182
4087	SMAD2	CMPO:0000213
4090	SMAD5	CMPO:0000237
4092	SMAD7	CMPO:0000241
4093	SMAD9	CMPO:0000246
4097	MAFG	CMPO:0000319
4097	MAFG	CMPO:0000318
4099	MAG	CMPO:0000182
4116	MAGOH	CMPO:0000030
412	STS	CMPO:0000246
4124	MAN2A1	CMPO:0000182
4128	MAOA	CMPO:0000157
4128	MAOA	CMPO:0000318
4144	MAT2A	CMPO:0000182
4144	MAT2A	CMPO:0000318
4145	MATK	CMPO:0000318
415	ARSE	CMPO:0000348
415	ARSE	CMPO:0000344
415	ARSE	CMPO:0000157
415	ARSE	CMPO:0000030
415	ARSE	CMPO:0000326
415	ARSE	CMPO:0000202
4150	MAZ	CMPO:0000319
4150	MAZ	CMPO:0000318
4152	MBD1	CMPO:0000318
4153	MBL2	CMPO:0000319
4155	MBP	CMPO:0000318
4155	MBP	CMPO:0000182
4157	MC1R	CMPO:0000182
4158	NA	CMPO:0000182
4158	NA	CMPO:0000237
4159	MC3R	CMPO:0000345
4159	MC3R	CMPO:0000182
4159	MC3R	CMPO:0000118
4161	MC5R	CMPO:0000213
4161	MC5R	CMPO:0000157
4161	MC5R	CMPO:0000326
4161	MC5R	CMPO:0000216
4166	CHST6	CMPO:0000318
4166	CHST6	CMPO:0000319
4170	MCL1	CMPO:0000182
4171	MCM2	CMPO:0000318
4175	MCM6	CMPO:0000140
4176	MCM7	CMPO:0000318
4176	MCM7	CMPO:0000319
4184	SMCP	CMPO:0000345
4185	ADAM11	CMPO:0000318
4185	ADAM11	CMPO:0000319
4188	MDFI	CMPO:0000236
4188	MDFI	CMPO:0000237
4190	MDH1	CMPO:0000318
4190	MDH1	CMPO:0000346
4191	MDH2	CMPO:0000213
4194	MDM4	CMPO:0000345
4204	MECP2	CMPO:0000318
4209	MEF2D	CMPO:0000213
4209	MEF2D	CMPO:0000318
4212	MEIS2	CMPO:0000319
4212	MEIS2	CMPO:0000246
4215	MAP3K3	CMPO:0000346
4218	RAB8A	CMPO:0000318
4218	RAB8A	CMPO:0000213
4218	RAB8A	CMPO:0000157
4218	RAB8A	CMPO:0000326
4218	RAB8A	CMPO:0000030
4221	NA	CMPO:0000348
4236	MFAP1	CMPO:0000348
4236	MFAP1	CMPO:0000307
4236	MFAP1	CMPO:0000202
4236	MFAP1	CMPO:0000030
4236	MFAP1	CMPO:0000156
4236	MFAP1	CMPO:0000071
4236	MFAP1	CMPO:0000182
4236	MFAP1	CMPO:0000154
4236	MFAP1	CMPO:0000157
4236	MFAP1	CMPO:0000340
4245	MGAT1	CMPO:0000182
4245	MGAT1	CMPO:0000140
4245	MGAT1	CMPO:0000318
4247	MGAT2	CMPO:0000182
4249	MGAT5	CMPO:0000340
4249	MGAT5	CMPO:0000182
4257	MGST1	CMPO:0000319
4259	MGST3	CMPO:0000182
4281	NA	CMPO:0000318
4282	MIF	CMPO:0000241
4283	CXCL9	CMPO:0000182
4284	MIP	CMPO:0000182
4285	MIPEP	CMPO:0000105
4286	MITF	CMPO:0000246
4291	MLF1	CMPO:0000246
4292	MLH1	CMPO:0000319
4294	MAP3K10	CMPO:0000318
4296	MAP3K11	CMPO:0000345
4297	KMT2A	CMPO:0000319
4299	AFF1	CMPO:0000182
43	ACHE	CMPO:0000318
43	ACHE	CMPO:0000319
4301	MLLT4	CMPO:0000030
4306	NA	CMPO:0000318
4306	NA	CMPO:0000241
4311	MME	CMPO:0000318
4311	MME	CMPO:0000319
4312	MMP1	CMPO:0000318
4318	MMP9	CMPO:0000182
4318	MMP9	CMPO:0000318
4325	MMP16	CMPO:0000319
4329	ALDH6A1	CMPO:0000318
433	ASGR2	CMPO:0000318
4335	MNT	CMPO:0000318
4335	MNT	CMPO:0000157
4335	MNT	CMPO:0000326
4335	MNT	CMPO:0000319
4335	MNT	CMPO:0000140
4337	MOCS1	CMPO:0000345
4337	MOCS1	CMPO:0000157
4337	MOCS1	CMPO:0000318
4351	MPI	CMPO:0000241
4352	MPL	CMPO:0000345
4353	MPO	CMPO:0000318
4358	MPV17	CMPO:0000140
4358	MPV17	CMPO:0000318
4358	MPV17	CMPO:0000182
4358	MPV17	CMPO:0000319
4359	MPZ	CMPO:0000182
4363	ABCC1	CMPO:0000345
438	ASMT	CMPO:0000318
43847	KLK14	CMPO:0000345
439	ASNA1	CMPO:0000345
440	ASNS	CMPO:0000030
441478	NRARP	CMPO:0000318
443	ASPA	CMPO:0000182
445	ASS1	CMPO:0000319
445	ASS1	CMPO:0000213
4481	NA	CMPO:0000318
4481	NA	CMPO:0000319
